customer_id,snapshot_date,recency_days,purchase_frequency,total_orders,total_sales_value,average_order_value,recent_30_day_orders,recent_30_day_sales,recent_90_day_orders,recent_90_day_sales,historical_customer_age_days,average_days_between_orders,last_purchase_amount,sales_growth_rate,order_frequency_trend,churn_target
2c1bec68-3786-4dae-bb18-e5be2c55ad92,2025-02-26,30,0.0385,1,1324.34,1324.34,0.0,0.0,1.0,1324.34,780,0.0,1324.34,-1.0,-1.0,1
2c3ca1b8-7c76-4a4c-80bf-5314fb7f22ae,2025-02-26,41,0.1302,4,13653.77,3413.4425,0.0,0.0,1.0,1349.88,922,35.0,1349.88,-1.0,-1.0,0
2d2d74d8-47ee-4fdd-a00f-61966c2b1b25,2025-02-26,47,0.0592,1,2202.35,2202.35,0.0,0.0,1.0,2202.35,507,0.0,2202.35,-1.0,-1.0,1
2fd49fb9-c8b2-4ec3-b38c-a061a73e1168,2025-02-26,32,0.1158,2,4380.47,2190.235,0.0,0.0,2.0,4380.47,518,42.0,1068.39,-1.0,-1.0,0
2fdb2470-7bb8-4ff4-90ef-b13139714701,2025-02-26,28,0.2233,3,4927.99,1642.663333,1.0,1905.2,2.0,3447.89,403,40.5,1905.2,0.0,0.0,0
3137607b-7cb7-42f6-bf45-44b8618d38d2,2025-02-26,110,0.0968,1,5045.57,5045.57,0.0,0.0,0.0,0.0,310,0.0,5045.57,0.0,0.0,0
31e4bcb5-1a69-45eb-a2c7-5bfa73cdfca1,2025-02-26,8,0.107,3,5248.1,1749.366667,2.0,396.36,3.0,5248.1,841,19.0,116.39,-0.918306,1.0,0
32ab5f7d-2c86-49a3-b8c6-009538e6624d,2025-02-26,142,0.0587,1,942.78,942.78,0.0,0.0,0.0,0.0,511,0.0,942.78,0.0,0.0,0
334ea671-bdee-4328-983b-35a799b372d6,2025-02-26,17,0.1314,4,10824.74,2706.185,2.0,3152.55,3.0,9210.38,913,26.6667,981.15,0.0,0.0,0
3378475b-b350-4593-9546-01468d85dcd8,2025-02-26,8,0.1881,2,1421.33,710.665,2.0,1421.33,2.0,1421.33,319,5.0,1293.5,0.0,0.0,0
33879d3b-ca28-410e-9d37-7a429d1c33aa,2025-02-26,177,0.0465,1,3076.97,3076.97,0.0,0.0,0.0,0.0,645,0.0,3076.97,0.0,0.0,0
33ee3ff1-854d-447c-b205-31e8f43b9b20,2025-02-26,26,0.1682,3,4633.83,1544.61,1.0,1978.87,3.0,4633.83,535,25.0,1978.87,0.0,0.0,1
34a16a66-821a-489f-8fc2-67d38c8256d4,2025-02-26,7,0.1398,3,11500.48,3833.493333,2.0,6913.45,3.0,11500.48,644,38.5,4703.33,0.0,0.0,0
34f539cb-584e-4259-ac9f-44e6d5484ebf,2025-02-26,24,0.2844,4,9574.73,2393.6825,2.0,2233.58,3.0,3127.51,422,35.3333,1082.78,0.0,0.0,0
34fc1ab3-f5c6-4545-9ba9-158e780f74bd,2025-02-26,7,0.1255,3,7264.69,2421.563333,1.0,803.84,3.0,7264.69,717,34.0,803.84,0.0,0.0,0
36526e5e-f875-4c3e-a8d6-c50ede833ade,2025-02-26,18,0.1531,2,3598.29,1799.145,1.0,1144.08,1.0,1144.08,392,72.0,1144.08,0.0,0.0,0
376ee9f0-6491-4a85-888a-05e690a5e05f,2025-02-26,62,0.0579,1,4726.52,4726.52,0.0,0.0,1.0,4726.52,518,0.0,4726.52,0.0,0.0,1
3773055e-a1f8-4fba-8846-a4b4eca5c2b7,2025-02-26,30,0.0721,1,347.09,347.09,0.0,0.0,1.0,347.09,416,0.0,347.09,-1.0,-1.0,0
3907704e-d22a-40f9-9591-9c06dfc1b6d2,2025-02-26,54,0.0842,2,8508.33,4254.165,0.0,0.0,1.0,449.63,713,84.0,449.63,-1.0,-1.0,0
399ee9ba-2674-41aa-a50a-7b370668b523,2025-02-26,13,0.0508,1,1754.08,1754.08,1.0,1754.08,1.0,1754.08,591,0.0,1754.08,0.0,0.0,0
3a4a12e8-a3c4-4fe3-a0bc-ed28dee70ff0,2025-02-26,37,0.0458,1,1230.79,1230.79,0.0,0.0,1.0,1230.79,655,0.0,1230.79,-1.0,-1.0,0
3a8f7a32-89b6-42d8-b99a-bc1041025065,2025-02-26,134,0.037,1,1076.88,1076.88,0.0,0.0,0.0,0.0,811,0.0,1076.88,0.0,0.0,1
3bd0dd5d-7d24-48da-856a-69e393e5e5b9,2025-02-26,62,0.045,1,1120.79,1120.79,0.0,0.0,1.0,1120.79,667,0.0,1120.79,0.0,0.0,0
3cc7350b-72e0-4990-a2f4-79f0e19bfe72,2025-02-26,115,0.0664,2,7634.45,3817.225,0.0,0.0,0.0,0.0,903,26.0,1011.68,0.0,0.0,0
3ce5849f-19ca-4eca-8a46-e4a3b8828dc2,2025-02-26,80,0.0464,1,2841.6,2841.6,0.0,0.0,1.0,2841.6,646,0.0,2841.6,0.0,0.0,1
3d036612-3ff3-451e-a921-d163e55b4c30,2025-02-26,18,0.0412,1,800.12,800.12,1.0,800.12,1.0,800.12,729,0.0,800.12,0.0,0.0,0
3da770f9-a532-48df-a2e4-cf550c263161,2025-02-26,5,0.1657,2,2570.67,1285.335,2.0,2570.67,2.0,2570.67,362,18.0,1962.3,0.0,0.0,0
3de6f533-5503-4109-875b-33f40109353f,2025-02-26,46,0.0842,2,2211.99,1105.995,0.0,0.0,1.0,476.04,713,77.0,476.04,-1.0,-1.0,0
3e80243e-ed4d-46b5-a4ec-9aa1107c32da,2025-02-26,39,0.3185,5,20528.36,4105.672,0.0,0.0,3.0,14020.67,471,17.25,2968.31,-1.0,-1.0,0
3e8f3d31-4fdc-4858-8d58-87b8c70d1e61,2025-02-26,98,0.0713,1,621.43,621.43,0.0,0.0,0.0,0.0,421,0.0,621.43,0.0,0.0,1
403ba4f6-3b05-4fb0-9c95-6068878e01b1,2025-02-26,8,0.1813,4,15304.49,3826.1225,1.0,2161.31,3.0,7582.11,662,46.3333,2161.31,-0.601293,-0.5,0
40abd3f4-34c6-407b-8dfe-8ff445cce235,2025-02-26,165,0.0352,1,271.7,271.7,0.0,0.0,0.0,0.0,853,0.0,271.7,0.0,0.0,0
414fbbd6-b12f-45a2-85f2-fd8a574567fa,2025-02-26,27,0.0368,1,319.07,319.07,1.0,319.07,1.0,319.07,816,0.0,319.07,0.0,0.0,1
41906a86-bd78-43ee-a9ab-5f93230c56a1,2025-02-26,35,0.1478,4,14586.54,3646.635,0.0,0.0,3.0,14152.26,812,46.0,1403.26,-1.0,-1.0,0
41cc51fc-74f3-43aa-b9e8-c4269becb375,2025-02-26,6,0.1247,3,8557.79,2852.596667,1.0,197.17,3.0,8557.79,722,32.5,197.17,0.0,0.0,0
420464c7-e05c-4002-9ab4-902acb471c60,2025-02-26,2,0.2697,4,4221.62,1055.405,1.0,797.69,2.0,1768.04,445,46.0,797.69,-0.177936,0.0,0
43b1d0a0-404f-48c8-96ee-46291e3ceaa3,2025-02-26,22,0.3237,6,12670.03,2111.671667,2.0,4149.94,4.0,9398.13,556,19.4,988.69,-0.209263,0.0,1
44e18ff7-c6c4-4f05-810a-10acda026843,2025-02-26,66,0.1157,3,12615.92,4205.306667,0.0,0.0,3.0,12615.92,778,8.0,1283.89,0.0,0.0,0
44e3f736-1e1f-478d-876f-f18c9b474ec7,2025-02-26,86,0.065,2,13776.99,6888.495,0.0,0.0,1.0,7112.81,923,43.0,7112.81,0.0,0.0,0
44f08084-85aa-46b5-8832-5d1d2b8db2cc,2025-02-26,21,0.0417,1,159.54,159.54,1.0,159.54,1.0,159.54,720,0.0,159.54,0.0,0.0,1
454e54ed-b5e4-4096-9693-090f3ddaa42e,2025-02-26,99,0.0872,1,10596.43,10596.43,0.0,0.0,0.0,0.0,344,0.0,10596.43,0.0,0.0,0
456196a3-f5fd-4769-85c9-fe12f73de5b9,2025-02-26,66,0.1996,3,11118.67,3706.223333,0.0,0.0,2.0,7402.19,451,14.0,4294.86,0.0,0.0,0
45b35575-e766-4b46-861c-910c86237813,2025-02-26,27,0.3201,7,17901.74,2557.391429,1.0,572.04,6.0,10772.62,656,12.0,572.04,-0.767576,0.0,0
46131e6b-4c77-4840-8255-973dc2b72450,2025-02-26,42,0.0373,1,846.28,846.28,0.0,0.0,1.0,846.28,804,0.0,846.28,-1.0,-1.0,0
46ced229-ee4c-418c-badd-2f91fc1ab760,2025-02-26,23,0.1263,2,4541.29,2270.645,2.0,4541.29,2.0,4541.29,475,4.0,803.84,0.0,0.0,0
48689e01-09c4-46f3-9d8e-5d6c440e56cb,2025-02-26,44,0.0335,1,1133.2,1133.2,0.0,0.0,1.0,1133.2,896,0.0,1133.2,-1.0,-1.0,1
48871682-8627-402c-b359-46e536c8c5f8,2025-02-26,68,0.1852,3,4550.81,1516.936667,0.0,0.0,1.0,471.39,486,15.0,471.39,0.0,0.0,0
4985763f-1aec-4bc7-8147-1beeb7a2d9c0,2025-02-26,13,0.0654,2,2214.55,1107.275,2.0,2214.55,2.0,2214.55,917,4.0,566.6,0.0,0.0,0
49d4f65c-a7f6-423f-97b2-75571396471e,2025-02-26,64,0.1563,2,11898.4,5949.2,0.0,0.0,1.0,4203.57,384,51.0,4203.57,0.0,0.0,1
4db8450b-3473-4e34-abb8-61b270b04333,2025-02-26,102,0.0514,1,1340.9,1340.9,0.0,0.0,0.0,0.0,584,0.0,1340.9,0.0,0.0,0
4ee7f9a8-1985-4e04-82b5-332cbc70c187,2025-02-26,18,0.2299,4,11164.75,2791.1875,1.0,712.26,3.0,5452.36,522,24.0,712.26,-0.829323,0.0,1
4f4f2ef2-6350-45b8-af19-6bd90adfc454,2025-02-26,3,0.083,2,2048.45,1024.225,2.0,2048.45,2.0,2048.45,723,9.0,1420.97,0.0,0.0,0
505deb96-02b0-4484-ae43-533961fa661d,2025-02-26,5,0.1353,3,4525.87,1508.623333,1.0,754.4,3.0,4525.87,665,28.5,754.4,-0.743702,0.0,0
5097dfe0-2eb9-4792-a52b-170cf10ad290,2025-02-26,21,0.0748,1,390.54,390.54,1.0,390.54,1.0,390.54,401,0.0,390.54,0.0,0.0,1
5173c47a-a140-490b-afc1-af84817a605e,2025-02-26,21,0.1058,3,7466.95,2488.983333,1.0,2586.99,3.0,7466.95,851,33.5,2586.99,0.39758,0.0,1
51833259-a233-414c-85fb-6ed59e50dfed,2025-02-26,65,0.3695,5,21413.71,4282.742,0.0,0.0,3.0,9985.55,406,25.5,2798.6,0.0,0.0,0
529b58fc-1d6b-4a46-bcf3-bd50c058a284,2025-02-26,40,0.0584,1,1684.58,1684.58,0.0,0.0,1.0,1684.58,514,0.0,1684.58,-1.0,-1.0,0
532c0027-0a87-4b04-8cd6-433b7eda14e0,2025-02-26,39,0.0507,1,5262.39,5262.39,0.0,0.0,1.0,5262.39,592,0.0,5262.39,-1.0,-1.0,0
5379215b-cc4c-4e00-a6c5-27be458826a0,2025-02-26,64,0.0363,1,3053.65,3053.65,0.0,0.0,1.0,3053.65,826,0.0,3053.65,0.0,0.0,1
53cf422c-89ff-449d-9e2b-509585fbfa93,2025-02-26,81,0.0654,1,4267.68,4267.68,0.0,0.0,1.0,4267.68,459,0.0,4267.68,0.0,0.0,0
54739a70-fe3b-45f0-b6da-5eb96fddebc6,2025-02-26,1,0.3198,5,16226.53,3245.306,2.0,3434.44,3.0,7607.59,469,27.0,1082.78,0.0,0.0,0
549276f5-7982-4ddd-9090-30fd37f31bf6,2025-02-26,0,0.1347,3,8651.2,2883.733333,3.0,8651.2,3.0,8651.2,668,11.0,3183.81,0.0,0.0,0
556c3740-52fd-4022-8755-b92b9fa5342d,2025-02-26,7,0.1004,3,10796.88,3598.96,1.0,5879.16,2.0,10309.45,896,77.5,5879.16,0.327037,0.0,0
575ab059-021e-48cf-a1f6-39e5a9719349,2025-02-26,57,0.0904,2,4444.54,2222.27,0.0,0.0,2.0,4444.54,664,5.0,2170.36,-1.0,-1.0,0
5772f550-5886-44ab-b618-cc525d22c053,2025-02-26,48,0.5245,5,11733.05,2346.61,0.0,0.0,2.0,6229.11,286,25.25,1428.9,-1.0,-1.0,0
5828d313-995e-4774-b19c-e8ac7bc3daea,2025-02-26,65,0.0335,1,183.39,183.39,0.0,0.0,1.0,183.39,896,0.0,183.39,0.0,0.0,1
585a8991-c44f-4e18-b8e0-6283bf6f9aff,2025-02-26,21,0.131,4,14834.88,3708.72,1.0,5413.91,2.0,6851.85,916,41.3333,5413.91,0.0,0.0,0
5a2542d2-8392-4c53-bbf2-259d1b7de2ba,2025-02-26,7,0.0915,1,2202.35,2202.35,1.0,2202.35,1.0,2202.35,328,0.0,2202.35,0.0,0.0,0
5a60bb30-d49d-430c-b819-619528fa0373,2025-02-26,31,0.1493,2,3510.83,1755.415,0.0,0.0,1.0,443.08,402,79.0,443.08,-1.0,-1.0,0
5b8f23c7-fa9a-4a08-9a59-251fb715af18,2025-02-26,103,0.0349,1,6419.44,6419.44,0.0,0.0,0.0,0.0,859,0.0,6419.44,0.0,0.0,1
5d5fa6d8-0ad7-4ade-be35-1c481b16b275,2025-02-26,10,0.1734,3,10342.31,3447.436667,1.0,812.39,2.0,10155.51,519,50.5,812.39,0.0,0.0,0
600950e2-e195-4863-b978-6b55ea2f8a24,2025-02-26,29,0.0682,1,69.99,69.99,1.0,69.99,1.0,69.99,440,0.0,69.99,0.0,0.0,0
60fc3a69-d7a0-4445-b08b-d165e0bc4928,2025-02-26,36,0.0356,1,2335.32,2335.32,0.0,0.0,1.0,2335.32,842,0.0,2335.32,-1.0,-1.0,0
614d73fd-8846-4895-a773-7898e1678216,2025-02-26,11,0.1541,3,3308.19,1102.73,1.0,349.18,2.0,785.41,584,50.0,349.18,0.0,0.0,0
6272b3b9-197b-4be0-bf82-5b6e74a51d18,2025-02-26,40,0.0749,2,10742.6,5371.3,0.0,0.0,2.0,10742.6,801,19.0,1508.81,-1.0,-1.0,1
62795829-338f-4ef4-a58a-8b4df43e37ed,2025-02-26,156,0.0581,1,349.18,349.18,0.0,0.0,0.0,0.0,516,0.0,349.18,0.0,0.0,1
66581e52-4a91-4e5a-9db9-6ea7faad6977,2025-02-26,61,0.1351,2,3969.8,1984.9,0.0,0.0,1.0,756.54,444,69.0,756.54,0.0,0.0,0
66aa9f2d-de6b-4def-8269-b6d0177dbf9a,2025-02-26,47,0.2029,6,34748.47,5791.411667,0.0,0.0,3.0,14264.59,887,19.2,2774.14,-1.0,-1.0,0
6774c3a7-d951-43fa-9c75-eaca2ced5391,2025-02-26,153,0.0424,1,691.05,691.05,0.0,0.0,0.0,0.0,708,0.0,691.05,0.0,0.0,0
679c79cb-5d90-434a-a13e-d63368ba0b98,2025-02-26,65,0.0342,1,836.24,836.24,0.0,0.0,1.0,836.24,876,0.0,836.24,0.0,0.0,0
67fc2766-666c-4de5-9a16-9a35603b9a46,2025-02-26,97,0.1017,1,3681.3,3681.3,0.0,0.0,0.0,0.0,295,0.0,3681.3,0.0,0.0,1
6853ff18-9673-4369-b96a-eb7e1eb71169,2025-02-26,25,0.0369,1,5268.74,5268.74,1.0,5268.74,1.0,5268.74,814,0.0,5268.74,0.0,0.0,0
6892976f-0a64-4372-bcd7-14d6113ea6e2,2025-02-26,60,0.0353,1,430.75,430.75,0.0,0.0,1.0,430.75,850,0.0,430.75,0.0,0.0,0
69008e38-87df-4edc-8e0c-02e44a0802a3,2025-02-26,1,0.068,1,465.57,465.57,1.0,465.57,1.0,465.57,441,0.0,465.57,0.0,0.0,1
69223a3a-0e99-457c-b139-53a914126da0,2025-02-26,114,0.0351,1,7771.19,7771.19,0.0,0.0,0.0,0.0,855,0.0,7771.19,0.0,0.0,1
6a7efc18-882b-4c4c-a75d-1b8aecdbf4a6,2025-02-26,4,0.0326,1,1003.05,1003.05,1.0,1003.05,1.0,1003.05,919,0.0,1003.05,0.0,0.0,0
6b35501e-08f6-41b4-8699-30281befd8ec,2025-02-26,12,0.3226,4,21325.24,5331.31,2.0,5419.76,2.0,5419.76,372,51.0,1324.34,0.0,0.0,0
6bb31b8a-5c85-4549-9106-7183256248ff,2025-02-26,68,0.1008,2,6891.54,3445.77,0.0,0.0,1.0,185.01,595,26.0,185.01,0.0,0.0,0
6cad4c9f-a37c-452d-9e24-b927cd585be0,2025-02-26,80,0.0498,1,410.66,410.66,0.0,0.0,1.0,410.66,602,0.0,410.66,0.0,0.0,1
6d07afb5-e45f-49c8-8fe6-ab313f89ab9c,2025-02-26,12,0.1273,3,8015.74,2671.913333,3.0,8015.74,3.0,8015.74,707,2.5,2586.99,0.0,0.0,0
6dd97a45-7233-4f75-bf2b-a02f9e2403f5,2025-02-26,143,0.0888,1,1172.56,1172.56,0.0,0.0,0.0,0.0,338,0.0,1172.56,0.0,0.0,0
6f363f3d-a553-4343-928a-865ef7efa488,2025-02-26,115,0.0605,1,3890.36,3890.36,0.0,0.0,0.0,0.0,496,0.0,3890.36,0.0,0.0,0
6f43c820-6bb0-443a-a276-f436ff5cc816,2025-02-26,71,0.0852,1,5588.78,5588.78,0.0,0.0,1.0,5588.78,352,0.0,5588.78,0.0,0.0,1
6fb7d847-f44b-41dc-a325-7b26c61cbc96,2025-02-26,3,0.2079,6,17651.97,2941.995,1.0,1235.97,5.0,8114.35,866,22.6,1235.97,-0.789324,-0.6667,0
7010920b-f9d5-4e97-9d6a-a57cfe832fad,2025-02-26,25,0.1642,3,4722.47,1574.156667,2.0,4143.96,2.0,4143.96,548,34.0,3946.79,0.0,0.0,0
73c3d633-4b34-49ad-a380-07fa31442bd6,2025-02-26,10,0.1307,2,7197.55,3598.775,2.0,7197.55,2.0,7197.55,459,3.0,3057.71,0.0,0.0,0
744605d3-9330-457d-9c53-8b4b59950976,2025-02-26,6,0.2703,5,10255.37,2051.074,2.0,4112.17,3.0,5455.16,555,30.0,1902.05,0.0,0.0,0
7613c703-00a5-4fcd-b61f-b4f85bd36ac2,2025-02-26,12,0.1043,3,6473.99,2157.996667,2.0,2360.3,3.0,6473.99,863,12.5,2076.11,-0.426233,1.0,0
76c7e6e2-ab70-4430-9c0e-611b3e8e3f7d,2025-02-26,21,0.0657,2,8729.59,4364.795,1.0,4101.98,2.0,8729.59,913,11.0,4101.98,-0.113586,0.0,1
78106c04-2615-4323-b215-3172fb34fc72,2025-02-26,26,0.1515,3,9386.91,3128.97,1.0,5879.16,2.0,6816.3,594,45.5,5879.16,5.273513,0.0,0
79ce75bd-e156-4762-a109-91880fa27abc,2025-02-26,29,0.1647,5,13617.32,2723.464,1.0,4651.84,5.0,13617.32,911,9.75,4651.84,4.687055,-0.5,0
7b3011de-1fd5-49d7-8cd0-565a3af5b5da,2025-02-26,52,0.1538,3,2291.77,763.923333,0.0,0.0,3.0,2291.77,585,10.5,1175.83,-1.0,-1.0,0
7d31f2fa-4d24-4819-aa43-8ca6f961480f,2025-02-26,134,0.0804,1,3834.51,3834.51,0.0,0.0,0.0,0.0,373,0.0,3834.51,0.0,0.0,1
7d5e174f-f3d2-488e-99b3-a0591b1a9319,2025-02-26,18,0.0445,1,1735.44,1735.44,1.0,1735.44,1.0,1735.44,674,0.0,1735.44,0.0,0.0,1
7dc50afb-0eaa-4b38-8b2f-04eb2c57446e,2025-02-26,141,0.1635,2,3989.74,1994.87,0.0,0.0,0.0,0.0,367,5.0,2123.91,0.0,0.0,1
7dd67799-87bf-4c47-944e-e495c976e50e,2025-02-26,61,0.0393,1,1354.12,1354.12,0.0,0.0,1.0,1354.12,763,0.0,1354.12,0.0,0.0,0
7e1ea714-6fe4-494e-9554-750dbe019c23,2025-02-26,94,0.0325,1,5961.02,5961.02,0.0,0.0,0.0,0.0,924,0.0,5961.02,0.0,0.0,1
80425ba2-13bc-407f-9a1c-ff4f30480010,2025-02-26,18,0.0656,2,5876.54,2938.27,1.0,1952.69,2.0,5876.54,914,53.0,1952.69,0.0,0.0,0
809a4c1b-22b1-4046-b62e-5ca84f41ae56,2025-02-26,2,0.0833,1,355.05,355.05,1.0,355.05,1.0,355.05,360,0.0,355.05,0.0,0.0,1
81038b9d-eef0-443c-9635-a2e4c4df490f,2025-02-26,102,0.1115,2,7606.59,3803.295,0.0,0.0,0.0,0.0,538,38.0,3748.55,0.0,0.0,0
81aa5e22-d678-428b-b005-9b81178d3a85,2025-02-26,87,0.0501,1,383.66,383.66,0.0,0.0,1.0,383.66,599,0.0,383.66,0.0,0.0,0
82241b4b-7959-4079-9369-bbfcffcbc453,2025-02-26,11,0.2885,6,18760.02,3126.67,1.0,4671.82,5.0,15288.11,624,20.0,4671.82,0.055602,-0.5,0
824fbcc7-5420-4ca2-84b0-15b0b4a2292b,2025-02-26,8,0.0413,1,920.64,920.64,1.0,920.64,1.0,920.64,727,0.0,920.64,0.0,0.0,1
826855e8-3a9a-4032-ad5b-6ca64c822572,2025-02-26,30,0.0528,1,200.96,200.96,0.0,0.0,1.0,200.96,568,0.0,200.96,-1.0,-1.0,1
82c5a7aa-2ec7-45dc-9d03-be3531473f2f,2025-02-26,37,0.1017,1,981.15,981.15,0.0,0.0,1.0,981.15,295,0.0,981.15,-1.0,-1.0,1
82d60e37-f049-4852-9464-c94b4e5c3244,2025-02-26,4,0.1422,2,4303.43,2151.715,2.0,4303.43,2.0,4303.43,422,7.0,3109.55,0.0,0.0,0
83fe13f3-1026-46b2-9abd-d7277ea2f653,2025-02-26,17,0.0825,2,2188.87,1094.435,1.0,649.91,1.0,649.91,727,80.0,649.91,0.0,0.0,1
855f6897-60c0-42cc-aa5a-bbcf4dfcfd28,2025-02-26,19,0.0346,1,1699.8,1699.8,1.0,1699.8,1.0,1699.8,867,0.0,1699.8,0.0,0.0,0
86208847-cfb3-449d-a634-075a2b7c33cc,2025-02-26,8,0.1775,2,3952.91,1976.455,1.0,1689.7,1.0,1689.7,338,170.0,1689.7,0.0,0.0,0
86ab916f-9734-41f0-b5c0-9bbc082b3251,2025-02-26,5,0.444,7,15811.52,2258.788571,3.0,3087.84,5.0,8209.96,473,26.3333,1274.18,-0.397156,0.5,0
87b06d02-c4e0-4e44-a8d4-a21cdc592676,2025-02-26,51,0.1446,2,4784.11,2392.055,0.0,0.0,2.0,4784.11,415,15.0,1052.45,-1.0,-1.0,0
8867ed0f-4c50-4aa9-8fb4-993893bd97df,2025-02-26,34,0.0815,1,2158.66,2158.66,0.0,0.0,1.0,2158.66,368,0.0,2158.66,-1.0,-1.0,0
88f8cded-9e9f-4c71-9504-8cae260151bf,2025-02-26,31,0.0367,1,2210.12,2210.12,0.0,0.0,1.0,2210.12,818,0.0,2210.12,-1.0,-1.0,0
8aa74529-c59e-4daf-9b98-321ebfce7306,2025-02-26,5,0.5505,6,12266.16,2044.36,2.0,4362.64,4.0,7772.61,327,24.8,3602.18,0.927634,1.0,0
8b278dae-e043-44f3-a5f0-8466df24d3a2,2025-02-26,14,0.1894,5,12627.53,2525.506,2.0,4177.07,4.0,11169.66,792,26.75,3183.81,1.902537,1.0,0
8bd2e91f-b7be-4b2c-95e8-9b9f6936c3fe,2025-02-26,72,0.067,2,8057.68,4028.84,0.0,0.0,1.0,5815.48,896,24.0,5815.48,0.0,0.0,0
8bf0cc1f-c9f7-4393-806f-86bce9acf23a,2025-02-26,108,0.0349,1,1085.19,1085.19,0.0,0.0,0.0,0.0,859,0.0,1085.19,0.0,0.0,1
8daa11dd-d410-44bf-a0de-622a9ca7c78d,2025-02-26,0,0.2868,5,22103.01,4420.602,2.0,2531.63,5.0,22103.01,523,16.5,1904.15,-0.70015,0.0,0
8f10e8bf-c7a4-4bd6-93ce-4de936a938ef,2025-02-26,2,0.3099,5,13239.09,2647.818,5.0,13239.09,5.0,13239.09,484,5.0,1238.87,0.0,0.0,0
9013910b-257e-462f-8142-555578e385a5,2025-02-26,61,0.1,2,12887.27,6443.635,0.0,0.0,2.0,12887.27,600,22.0,4062.37,0.0,0.0,0
90ef6a35-c0dc-4b20-aede-0d1b3e525838,2025-02-26,72,0.0432,1,3440.27,3440.27,0.0,0.0,1.0,3440.27,694,0.0,3440.27,0.0,0.0,0
910bd8ae-df74-4feb-9e1a-4e8966115c12,2025-02-26,105,0.0464,1,566.95,566.95,0.0,0.0,0.0,0.0,647,0.0,566.95,0.0,0.0,0
911f8116-248a-4e3d-afb4-62a632746852,2025-02-26,1,0.2525,5,11929.44,2385.888,4.0,8077.78,4.0,8077.78,594,29.25,738.47,0.0,0.0,0
918ccc0d-7add-4cda-bb90-29b5623f6d86,2025-02-26,68,0.0463,1,3600.45,3600.45,0.0,0.0,1.0,3600.45,648,0.0,3600.45,0.0,0.0,1
91f0a872-33ad-4dbe-9801-ac03b375f584,2025-02-26,24,0.1453,2,7528.59,3764.295,1.0,1858.31,1.0,1858.31,413,100.0,1858.31,0.0,0.0,0
97a7e174-c5da-4d97-b94b-09d5f4788809,2025-02-26,46,0.0729,2,15335.09,7667.545,0.0,0.0,1.0,2762.66,823,70.0,2762.66,-1.0,-1.0,0
97c341f3-26c0-47ee-949b-ec2349709b82,2025-02-26,15,0.2723,6,15680.86,2613.476667,1.0,988.69,3.0,5108.26,661,29.2,988.69,-0.760002,-0.5,0
9a48cdff-42f6-4b91-80ce-e531f3622d2b,2025-02-26,2,0.0971,1,1858.31,1858.31,1.0,1858.31,1.0,1858.31,309,0.0,1858.31,0.0,0.0,0
9ada7a7c-35d9-4619-9117-c1d9c05f08e9,2025-02-26,0,0.0474,1,697.02,697.02,1.0,697.02,1.0,697.02,633,0.0,697.02,0.0,0.0,1
9b131352-2e3f-4966-865e-a01b50bde6e5,2025-02-26,5,0.1418,4,8762.94,2190.735,1.0,827.97,3.0,5425.64,846,49.0,827.97,-0.819915,-0.5,0
9b4342ff-79f2-40db-9669-bbab65d50e2f,2025-02-26,40,0.1749,2,6623.01,3311.505,0.0,0.0,2.0,6623.01,343,44.0,2060.81,-1.0,-1.0,0
9c75b413-efd7-4171-9aa3-e4f50c8b52ea,2025-02-26,0,0.0435,1,3698.86,3698.86,1.0,3698.86,1.0,3698.86,690,0.0,3698.86,0.0,0.0,1
9cbf413a-a00b-482b-9441-e8fce7668a2e,2025-02-26,37,0.1628,4,12348.98,3087.245,0.0,0.0,4.0,12348.98,737,14.6667,3057.71,-1.0,-1.0,0
9de44d71-02d0-4684-a314-54f9abd3f2cd,2025-02-26,2,0.1478,3,8800.55,2933.516667,2.0,4717.44,2.0,4717.44,609,62.5,571.37,0.0,0.0,0
9e3ba510-550f-49bf-a866-a3124ebe334a,2025-02-26,35,0.0329,1,1150.86,1150.86,0.0,0.0,1.0,1150.86,912,0.0,1150.86,-1.0,-1.0,0
a137cf0f-749a-402e-9913-60a7f4a47b92,2025-02-26,4,0.1954,4,8389.53,2097.3825,2.0,4090.31,4.0,8389.53,614,26.0,3311.87,3.013098,1.0,0
a20f7825-b033-409c-9c97-b044b61bae47,2025-02-26,66,0.1325,2,6041.78,3020.89,0.0,0.0,2.0,6041.78,453,20.0,1758.83,0.0,0.0,0
a281fc1b-5e0e-400e-9760-0f4eecb192e1,2025-02-26,58,0.2839,3,10730.01,3576.67,0.0,0.0,3.0,10730.01,317,7.0,3929.91,-1.0,-1.0,0
a48769af-aacd-4623-8e69-fc86e1d3745e,2025-02-26,7,0.0448,1,691.05,691.05,1.0,691.05,1.0,691.05,670,0.0,691.05,0.0,0.0,0
a54b8eca-fc5f-46cd-9407-2f103beabcc7,2025-02-26,13,0.1075,3,4552.3,1517.433333,2.0,2322.41,3.0,4552.3,837,26.0,1171.61,0.0,0.0,0
a62bcc77-cf9c-44a3-920f-2e2e57c723dc,2025-02-26,60,0.4823,5,35158.41,7031.682,0.0,0.0,3.0,21290.3,311,16.75,1529.82,0.0,0.0,0
a69011f4-c3f9-4f91-92f2-3df9072b53e7,2025-02-26,134,0.0912,1,1011.68,1011.68,0.0,0.0,0.0,0.0,329,0.0,1011.68,0.0,0.0,0
