business_id,date,daily_sales_amount,daily_order_count,sales_lag_1,sales_lag_7,sales_lag_14,sales_lag_30,rolling_7_day_sales,rolling_14_day_sales,rolling_30_day_sales,rolling_7_day_orders,rolling_30_day_orders,day_of_week,day_of_month,month,days_since_series_start
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-02-01,13552.11,8,25362.82,8040.9,17707.52,21247.19,13345.731428571427,11681.914285714285,10723.0,6.571428571428571,5.1,5,1,2,155
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-02-02,7558.6,5,13552.11,4691.67,8504.49,6786.26,14133.047142857145,11385.099285714286,10466.497333333333,7.142857142857143,5.066666666666666,6,2,2,156
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-02-03,4984.27,5,7558.6,20488.7,16301.44,2246.31,14542.608571428571,11317.535714285716,10492.242,7.428571428571429,5.066666666666666,0,3,2,157
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-02-04,23954.9,11,4984.27,14431.27,8323.02,9532.14,12327.69,10509.16642857143,10583.507333333333,6.857142857142857,5.133333333333334,1,4,2,158
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-02-05,24522.14,9,23954.9,9264.79,4127.39,8405.81,13688.20857142857,11625.729285714286,11064.266,7.428571428571429,5.266666666666667,2,5,2,159
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-02-06,23754.6,10,24522.14,11139.97,9365.32,149.88,15867.83,13082.497142857144,11601.477,7.714285714285714,5.4,3,6,2,160
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-02-07,6599.19,3,23754.6,25362.82,5797.5,1851.05,17669.920000000002,14110.302857142857,12388.301,8.285714285714286,5.7,4,7,2,161
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-02-08,6854.72,7,6599.19,13552.11,8040.9,12549.51,14989.401428571427,14167.566428571428,12546.572333333334,7.285714285714286,5.766666666666667,5,8,2,162
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-02-09,12462.97,7,6854.72,7558.6,4691.67,11528.03,14032.63142857143,14082.839285714286,12356.746000000001,7.142857142857143,5.8,6,9,2,163
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-02-10,2222.24,3,12462.97,4984.27,20488.7,16897.44,14733.255714285715,14637.932142857142,12387.910666666667,7.428571428571429,5.9,0,10,2,164
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-02-11,5736.03,5,2222.24,23954.9,14431.27,22014.19,14338.679999999998,13333.185000000001,11898.737333333333,7.142857142857143,5.8,1,11,2,165
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-02-12,9482.6,5,5736.03,24522.14,9264.79,3512.5,11735.984285714283,12712.096428571429,11356.132000000001,6.285714285714286,5.8,2,12,2,166
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-02-13,19959.59,10,9482.6,23754.6,11139.97,3924.1,9587.478571428572,12727.654285714283,11555.135333333334,5.714285714285714,5.8,3,13,2,167
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-02-14,18517.61,11,19959.59,6599.19,25362.82,8874.34,9045.334285714285,13357.627142857145,12089.651666666668,5.714285714285714,6.066666666666666,4,14,2,168
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-02-15,11129.38,7,18517.61,6854.72,13552.11,7849.52,10747.965714285714,12868.683571428572,12411.094000000001,6.857142857142857,6.333333333333333,5,15,2,169
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-02-16,14073.9,5,11129.38,12462.97,7558.6,20774.93,11358.631428571429,12695.631428571429,12520.422666666667,6.857142857142857,6.433333333333334,6,16,2,170
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-02-17,4583.37,4,14073.9,2222.24,4984.27,17707.52,11588.764285714284,13161.009999999998,12297.055,6.571428571428571,6.266666666666667,0,17,2,171
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-02-18,15566.34,9,4583.37,5736.03,23954.9,8504.49,11926.068571428574,13132.374285714284,11859.583333333334,6.714285714285714,6.2,1,18,2,172
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-02-19,14279.73,5,15566.34,9482.6,24522.14,16301.44,13330.398571428572,12533.191428571428,12094.978333333333,7.285714285714286,6.4,2,19,2,173
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-02-20,13172.27,6,14279.73,19959.59,23754.6,8323.02,14015.702857142856,11801.590714285714,12027.588,7.285714285714286,6.333333333333333,3,20,2,174
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-02-21,15824.56,9,13172.27,18517.61,6599.19,4127.39,13046.085714285715,11045.709999999997,12189.229666666668,6.714285714285714,6.366666666666666,4,21,2,175
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-02-22,15303.36,5,15824.56,11129.38,6854.72,9365.32,12661.364285714286,11704.664999999999,12579.135333333334,6.428571428571429,6.566666666666666,5,22,2,176
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-02-23,19275.72,10,15303.36,14073.9,12462.97,5797.5,13257.647142857142,12308.139285714287,12777.07,6.142857142857143,6.633333333333334,6,23,2,177
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-02-24,21749.64,11,19275.72,4583.37,2222.24,8040.9,14000.764285714287,12794.764285714287,13226.344000000001,6.857142857142857,6.833333333333333,0,24,2,178
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-02-25,9786.24,7,21749.64,15566.34,5736.03,4691.67,16453.088571428572,14189.57857142857,13683.302,7.857142857142857,7.066666666666666,1,25,2,179
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-02-26,11996.38,7,9786.24,14279.73,9482.6,20488.7,15627.36,14478.879285714285,13853.121000000001,7.571428571428571,7.2,2,26,2,180
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-02-27,21556.71,9,11996.38,13172.27,19959.59,14431.27,15301.167142857143,14658.435000000001,13570.043666666666,7.857142857142857,7.133333333333334,3,27,2,181
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-02-28,16932.68,7,21556.71,15824.56,18517.61,9264.79,16498.944285714286,14772.515,13807.558333333332,8.285714285714286,7.2,4,28,2,182
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-03-01,26667.23,10,16932.68,15303.36,11129.38,11139.97,16657.24714285714,14659.305714285714,14063.154666666667,8.0,7.2,5,1,3,183
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-03-02,6751.93,3,26667.23,19275.72,14073.9,25362.82,18280.657142857144,15769.152142857143,14580.730000000001,8.714285714285714,7.333333333333333,6,2,3,184
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-03-03,20542.8,9,6751.93,21749.64,4583.37,13552.11,16491.544285714284,15246.154285714287,13960.367,7.714285714285714,7.1,0,3,3,185
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-03-04,17699.81,7,20542.8,9786.24,15566.34,7558.6,16319.138571428572,16386.11357142857,14193.390000000001,7.428571428571429,7.133333333333334,1,4,3,186
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-03-05,10468.99,5,17699.81,11996.38,14279.73,4984.27,17449.64857142857,16538.504285714287,14531.430333333332,7.428571428571429,7.2,2,5,3,187
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-03-06,5378.34,5,10468.99,21556.71,13172.27,23954.9,17231.45,16266.308571428572,14714.254333333334,7.142857142857143,7.2,3,6,3,188
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-03-07,14712.62,11,5378.34,16932.68,15824.56,24522.14,14920.254285714285,15709.599285714286,14095.035666666667,6.571428571428571,7.0,4,7,3,189
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-03-08,14985.46,7,14712.62,26667.23,15303.36,23754.6,14603.102857142858,15630.175000000001,13768.051666666666,7.142857142857143,7.066666666666666,5,8,3,190
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-03-09,18860.81,10,14985.46,6751.93,19275.72,6599.19,12934.278571428571,15607.467857142856,13475.747000000001,6.714285714285714,6.966666666666667,6,9,3,191
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-03-10,20436.54,13,18860.81,20542.8,21749.64,6854.72,14664.118571428571,15577.83142857143,13884.467666666667,7.714285714285714,7.2,0,10,3,192
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-03-11,23104.83,10,20436.54,17699.81,9786.24,12462.97,14648.938571428573,15484.03857142857,14337.195,8.285714285714286,7.4,1,11,3,193
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-03-12,19969.84,9,23104.83,10468.99,11996.38,2222.24,15421.084285714285,16435.36642857143,14691.923666666667,8.714285714285714,7.5,2,12,3,194
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-03-13,8881.1,7,19969.84,5378.34,21556.71,5736.03,16778.34857142857,17004.899285714284,15283.510333333334,9.285714285714286,7.7,3,13,3,195
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-03-14,1075.01,2,8881.1,14712.62,16932.68,9482.6,17278.742857142857,16099.498571428572,15388.346,9.571428571428571,7.766666666666667,4,14,3,196
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-03-15,5006.28,4,1075.01,14985.46,26667.23,19959.59,15330.51285714286,14966.807857142858,15108.093,8.285714285714286,7.666666666666667,5,15,3,197
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-03-16,17841.38,6,5006.28,18860.81,6751.93,18517.61,13904.915714285715,13419.597142857141,14609.649333333333,7.857142857142857,7.466666666666667,6,16,3,198
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-03-17,6095.62,4,17841.38,20436.54,20542.8,11129.38,13759.282857142858,14211.700714285715,14587.108333333334,7.285714285714286,7.3,0,17,3,199
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-03-18,19302.64,10,6095.62,23104.83,17699.81,14073.9,11710.58,13179.759285714286,14419.316333333332,6.0,7.2,1,18,3,200
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-03-19,9224.09,6,19302.64,19969.84,10468.99,4583.37,11167.41,13294.247142857144,14593.607666666667,6.0,7.366666666666666,2,19,3,201
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-03-20,18035.23,8,9224.09,8881.1,5378.34,15566.34,9632.302857142857,13205.325714285715,14748.298333333332,5.571428571428571,7.433333333333334,3,20,3,202
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-03-21,15404.82,9,18035.23,1075.01,14712.62,14279.73,10940.035714285714,14109.389285714287,14830.594666666668,5.714285714285714,7.4,4,21,3,203
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-03-22,13597.44,10,15404.82,5006.28,14985.46,13172.27,12987.151428571427,14158.832142857142,14868.097666666667,6.714285714285714,7.533333333333333,5,22,3,204
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-03-23,23663.42,10,13597.44,17841.38,18860.81,15824.56,14214.460000000001,14059.687857142857,14882.27,7.571428571428571,7.666666666666667,6,23,3,205
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-03-24,12595.54,7,23663.42,6095.62,20436.54,15303.36,15046.179999999998,14402.73142857143,15143.565333333334,8.142857142857142,7.7,0,24,3,206
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-03-25,20264.61,11,12595.54,19302.64,23104.83,19275.72,15974.74,13842.66,15053.304666666667,8.571428571428571,7.766666666666667,1,25,3,207
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-03-26,13898.15,7,20264.61,9224.09,19969.84,21749.64,16112.164285714285,13639.787142857142,15086.267666666668,8.714285714285714,7.8,2,26,3,208
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-03-27,10483.42,6,13898.15,18035.23,8881.1,9786.24,16779.887142857144,13206.095,14824.551333333333,8.857142857142858,7.666666666666667,3,27,3,209
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-03-28,25512.08,16,10483.42,15404.82,1075.01,11996.38,15701.057142857142,13320.546428571428,14847.790666666666,8.571428571428571,7.633333333333334,4,28,3,210
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-03-29,22496.54,11,25512.08,13597.44,5006.28,21556.71,17144.95142857143,15066.051428571429,15298.314,9.571428571428571,7.933333333333334,5,29,3,211
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-03-30,14151.42,9,22496.54,23663.42,17841.38,16932.68,18416.25142857143,16315.355714285715,15329.641666666666,9.714285714285714,8.0,6,30,3,212
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-03-31,29473.15,12,14151.42,12595.54,6095.62,26667.23,17057.394285714287,16051.787142857143,15236.932999999999,9.571428571428571,8.066666666666666,0,31,3,213
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-04-01,13382.47,8,29473.15,20264.61,19302.64,6751.93,19468.481428571427,17721.610714285714,15330.463666666667,10.285714285714286,8.133333333333333,1,1,4,214
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-04-02,5540.47,4,13382.47,13898.15,9224.09,20542.8,18485.318571428572,17298.74142857143,15551.481666666667,9.857142857142858,8.3,2,2,4,215
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-04-03,21119.39,9,5540.47,10483.42,18035.23,17699.81,17291.364285714288,17035.625714285714,15051.404,9.428571428571429,8.133333333333333,3,3,4,216
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-04-04,20486.78,11,21119.39,25512.08,15404.82,10468.99,18810.78857142857,17255.922857142858,15165.390000000001,9.857142857142858,8.2,4,4,4,217
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-04-05,20017.2,10,20486.78,22496.54,13597.44,5378.34,18092.88857142857,17618.920000000002,15499.316333333334,9.142857142857142,8.4,5,5,4,218
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-04-06,12714.65,7,20017.2,14151.42,23663.42,14712.62,17738.69714285714,18077.47428571429,15987.278333333332,9.0,8.566666666666666,6,6,4,219
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-04-07,10750.39,6,12714.65,29473.15,12595.54,14985.46,17533.444285714282,17295.419285714284,15920.679333333333,8.714285714285714,8.433333333333334,0,7,4,220
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-04-08,11911.79,6,10750.39,13382.47,20264.61,18860.81,14858.764285714284,17163.62285714286,15779.510333333334,7.857142857142857,8.4,1,8,4,221
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-04-09,11252.57,7,11911.79,5540.47,13898.15,20436.54,14648.667142857143,16566.992857142857,15547.876333333332,7.571428571428571,8.266666666666667,2,9,4,222
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-04-10,25795.02,13,11252.57,21119.39,10483.42,23104.83,15464.681428571426,16378.022857142858,15241.744,8.0,8.066666666666666,3,10,4,223
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-04-11,19917.24,10,25795.02,20486.78,25512.08,19969.84,16132.628571428571,17471.70857142857,15331.417,8.571428571428571,8.166666666666666,4,11,4,224
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-04-12,11700.72,10,19917.24,20017.2,22496.54,8881.1,16051.265714285715,17072.077142857142,15329.663666666667,8.428571428571429,8.2,5,12,4,225
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-04-13,15524.46,9,11700.72,12714.65,14151.42,1075.01,14863.197142857143,16300.947142857143,15423.651,8.428571428571429,8.3,6,13,4,226
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-04-14,23385.64,14,15524.46,10750.39,29473.15,5006.28,15264.598571428573,16399.02142857143,15905.299333333332,8.714285714285714,8.533333333333333,0,14,4,227
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-04-15,20878.74,11,23385.64,11911.79,13382.47,17841.38,17069.634285714284,15964.199285714285,16517.944666666666,9.857142857142858,8.866666666666667,1,15,4,228
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-04-16,9752.77,5,20878.74,11252.57,5540.47,6095.62,18350.62714285714,16499.647142857142,16619.19,10.571428571428571,9.033333333333333,2,16,4,229
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-04-17,27968.96,11,9752.77,25795.02,21119.39,19302.64,18136.37,16800.52571428571,16741.094999999998,10.285714285714286,9.066666666666666,3,17,4,230
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-04-18,18368.42,5,27968.96,19917.24,20486.78,9224.09,18446.932857142856,17289.780714285713,17029.97233333333,10.0,9.1,4,18,4,231
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-04-19,13818.46,8,18368.42,11700.72,20017.2,18035.23,18225.672857142858,17138.469285714287,17334.783333333333,9.285714285714286,9.066666666666666,5,19,4,232
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-04-20,22777.32,15,13818.46,15524.46,12714.65,15404.82,18528.20714285714,16695.702142857142,17194.22433333333,9.0,9.066666666666666,6,20,4,233
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-04-21,21148.56,12,22777.32,23385.64,10750.39,13597.44,19564.329999999998,17414.464285714286,17439.97433333333,9.857142857142858,9.266666666666667,0,21,4,234
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-04-22,22419.62,11,21148.56,20878.74,11911.79,23663.42,19244.747142857144,18157.190714285716,17691.678333333333,9.571428571428571,9.333333333333334,1,22,4,235
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-04-23,18571.53,10,22419.62,9752.77,11252.57,12595.54,19464.872857142855,18907.75,17650.218333333334,9.571428571428571,9.366666666666667,2,23,4,236
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-04-24,18186.68,11,18571.53,27968.96,25795.02,20264.61,20724.695714285714,19430.532857142854,17849.418,10.285714285714286,9.466666666666667,3,24,4,237
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-04-25,15357.51,8,18186.68,18368.42,19917.24,13898.15,19327.227142857144,18887.079999999998,17780.153666666665,10.285714285714286,9.466666666666667,4,25,4,238
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-04-26,17478.86,8,15357.51,13818.46,11700.72,10483.42,18897.097142857143,18561.385,17828.799,10.714285714285714,9.5,5,26,4,239
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-04-27,20417.86,10,17478.86,22777.32,15524.46,25512.08,19420.01142857143,18974.109285714283,18061.98033333333,10.714285714285714,9.566666666666666,6,27,4,240
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-04-28,21285.55,8,20417.86,21148.56,23385.64,22496.54,19082.945714285714,19323.637857142858,17892.173,10.0,9.366666666666667,0,28,4,241
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-04-29,16432.21,8,21285.55,22419.62,20878.74,14151.42,19102.515714285717,19173.63142857143,17851.806666666664,9.428571428571429,9.266666666666667,1,29,4,242
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-04-30,12289.91,7,16432.21,18571.53,9752.77,29473.15,18247.17142857143,18856.022142857142,17927.833,9.0,9.233333333333333,2,30,4,243
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-05-01,15893.81,6,12289.91,18186.68,27968.96,13382.47,17349.797142857144,19037.24642857143,17355.058333333334,8.571428571428571,9.066666666666666,3,1,5,244
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-05-02,19433.32,4,15893.81,15357.51,18368.42,5540.47,17022.244285714285,18174.735714285714,17438.769666666667,7.857142857142857,9.0,4,2,5,245
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-05-03,5883.07,4,19433.32,17478.86,13818.46,21119.39,17604.50285714286,18250.8,17901.86466666667,7.285714285714286,9.0,5,3,5,246
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-05-04,19097.57,7,5883.07,20417.86,22777.32,20486.78,15947.96142857143,17683.98642857143,17393.987333333334,6.714285714285714,8.833333333333334,6,4,5,247
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-05-05,36787.63,8,19097.57,21285.55,21148.56,20017.2,15759.348571428569,17421.147142857142,17347.680333333334,6.285714285714286,8.7,0,5,5,248
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-05-06,19466.23,11,36787.63,16432.21,22419.62,12714.65,17973.931428571428,18538.22357142857,17906.694666666666,6.285714285714286,8.633333333333333,1,6,5,249
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-05-07,35395.13,8,19466.23,12289.91,18571.53,10750.39,18407.362857142856,18327.26714285714,18131.747333333336,6.714285714285714,8.766666666666667,2,7,5,250
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-05-08,44148.3,10,35395.13,15893.81,18186.68,11911.79,21708.108571428573,19528.952857142856,18953.238666666664,6.857142857142857,8.833333333333334,3,8,5,251
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-05-09,15771.68,9,44148.3,19433.32,15357.51,11252.57,25744.464285714286,21383.354285714286,20027.788999999997,7.428571428571429,8.966666666666667,4,9,5,252
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-05-10,27539.82,10,15771.68,5883.07,17478.86,25795.02,25221.372857142855,21412.937857142857,20178.426,8.142857142857142,9.033333333333333,5,10,5,253
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-05-11,14087.22,7,27539.82,19097.57,20417.86,19917.24,28315.194285714282,22131.57785714286,20236.586,9.0,8.933333333333334,6,11,5,254
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-05-12,21010.13,6,14087.22,36787.63,21285.55,11700.72,27599.429999999997,21679.389285714282,20042.251999999997,9.0,8.833333333333334,0,12,5,255
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-05-13,40586.6,11,21010.13,19466.23,16432.21,15524.46,25345.50142857143,21659.716428571428,20352.565666666665,8.714285714285714,8.7,1,13,5,256
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-05-14,35939.04,13,40586.6,35395.13,12289.91,23385.64,28362.697142857145,23385.030000000002,21187.97033333334,8.714285714285714,8.766666666666667,2,14,5,257
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-05-15,39742.26,13,35939.04,44148.3,15893.81,20878.74,28440.39857142857,25074.25357142857,21606.417,9.428571428571429,8.733333333333333,3,15,5,258
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-05-16,56347.69,14,39742.26,15771.68,19433.32,9752.77,27810.964285714286,26777.714285714286,22235.201,9.857142857142858,8.8,4,16,5,259
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-05-17,19115.49,5,56347.69,27539.82,5883.07,27968.96,33607.537142857145,29414.454999999998,23788.365,10.571428571428571,9.1,5,17,5,260
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-05-18,48709.44,17,19115.49,14087.22,19097.57,18368.42,32404.06142857143,30359.62785714286,23493.249333333333,9.857142857142858,8.9,6,18,5,261
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-05-19,45987.08,12,48709.44,21010.13,36787.63,13818.46,37350.09285714286,32474.76142857143,24504.616666666665,11.285714285714286,9.3,0,19,5,262
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-05-20,36832.92,9,45987.08,40586.6,19466.23,22777.32,40918.22857142857,33131.865000000005,25576.904000000002,12.142857142857142,9.433333333333334,1,20,5,263
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-05-21,22924.31,10,36832.92,35939.04,35395.13,21148.56,40381.98857142858,34372.34285714286,26045.424,11.857142857142858,9.233333333333333,2,21,5,264
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-05-22,55702.23,13,22924.31,39742.26,44148.3,22419.62,38522.741428571426,33481.57,26104.61566666667,11.428571428571429,9.166666666666666,3,22,5,265
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-05-23,38610.24,9,55702.23,56347.69,15771.68,18571.53,40802.73714285715,34306.85071428572,27214.036000000004,11.428571428571429,9.233333333333333,4,23,5,266
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-05-24,43352.65,14,38610.24,19115.49,27539.82,18186.68,38268.815714285716,35938.17642857143,27881.993000000002,10.714285714285714,9.2,5,24,5,267
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-05-25,11699.39,7,43352.65,48709.44,14087.22,15357.51,41731.26714285714,37067.66428571429,28720.858666666667,12.0,9.3,6,25,5,268
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-05-26,46458.63,8,11699.39,45987.08,21010.13,17478.86,36444.11714285715,36897.105,28598.921333333335,10.571428571428571,9.266666666666667,0,26,5,269
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-05-27,29668.96,9,46458.63,36832.92,40586.6,20417.86,36511.48142857143,38714.854999999996,29564.913666666667,10.0,9.266666666666667,1,27,5,270
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-05-28,41279.05,11,29668.96,22924.31,35939.04,21285.55,35488.05857142858,37935.02357142857,29873.283666666666,10.0,9.233333333333333,2,28,5,271
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-05-29,20245.72,8,41279.05,55702.23,39742.26,16432.21,38110.16428571429,38316.45285714285,30539.733666666667,10.142857142857142,9.333333333333334,3,29,5,272
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-05-30,6038.74,7,20245.72,38610.24,56347.69,12289.91,33044.94857142858,36923.84285714286,30666.85066666667,9.428571428571429,9.333333333333334,4,30,5,273
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-05-31,46664.04,18,6038.74,43352.65,19115.49,15893.81,28391.87714285714,33330.34642857143,30458.478333333333,9.142857142857142,9.333333333333334,5,31,5,274
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-06-01,49608.35,15,46664.04,11699.39,48709.44,19433.32,28864.932857142856,35298.1,31484.15266666667,9.714285714285714,9.733333333333333,6,1,6,275
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-06-02,54275.64,11,49608.35,46458.63,45987.08,5883.07,34280.49857142857,35362.307857142856,32489.987,10.857142857142858,10.1,0,2,6,276
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-06-03,16685.57,5,54275.64,29668.96,36832.92,19097.57,35397.21428571428,35954.34785714286,34103.07266666667,11.285714285714286,10.333333333333334,1,3,6,277
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-06-04,37713.19,10,16685.57,41279.05,22924.31,36787.63,33542.444285714286,34515.25142857143,34022.672666666665,10.714285714285714,10.266666666666667,2,4,6,278
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-06-05,27575.46,10,37713.19,20245.72,55702.23,19466.23,33033.03571428572,35571.6,34053.52466666667,10.571428571428571,10.333333333333334,3,5,6,279
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-06-06,25914.75,10,27575.46,6038.74,38610.24,35395.13,34080.14142857143,33562.545,34323.83233333333,10.857142857142858,10.3,4,6,6,280
